Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,actionCategry
265,730,290,55,147,240,160,99,3
275,723,307,51,144,225,171,106,3
284,744,329,59,176,244,175,105,3
257,788,327,61,155,246,172,103,3
242,845,323,63,140,234,183,103,3
234,835,357,64,157,234,214,97,3
221,836,386,72,156,241,203,87,3
198,786,361,67,115,214,230,82,3
219,746,395,63,118,210,220,78,3
225,651,392,66,123,228,236,72,3
230,722,360,71,102,216,205,76,3
230,673,317,67,97,206,200,78,3
267,675,350,71,104,198,161,89,3
270,710,322,68,147,202,177,95,3
277,683,320,64,154,191,146,99,3
287,632,360,58,155,201,144,103,3
298,713,389,59,161,200,154,97,3
267,759,377,54,157,196,146,86,3
273,731,374,58,109,179,147,83,3
273,732,389,60,107,181,180,77,3
262,732,339,59,106,170,179,68,3
268,763,319,62,118,209,190,75,3
260,735,350,69,118,210,190,79,3
244,728,341,66,113,202,197,79,3
233,768,359,66,117,198,200,85,3
260,750,357,64,151,269,212,97,3
244,704,342,60,147,253,219,92,3
261,726,313,57,155,254,225,96,3
275,728,344,57,157,255,206,97,3
279,661,307,56,142,244,179,100,3
254,650,313,56,107,181,174,94,3
248,597,378,60,92,171,155,101,3
251,506,379,60,77,170,153,101,3
220,459,376,63,76,167,149,94,3
203,532,374,63,95,191,155,89,3
203,536,372,68,87,176,144,112,3
231,564,312,66,116,192,136,116,3
208,556,285,64,115,198,128,112,3
262,692,323,79,132,211,144,116,3
266,672,330,80,124,190,133,116,3
290,686,324,76,124,198,127,91,3
299,732,328,79,99,194,133,88,3
308,732,321,75,101,193,140,87,3
270,617,293,56,82,186,129,83,3
303,601,257,56,102,265,136,87,3
314,565,281,58,108,254,163,87,3
280,451,288,49,108,276,163,76,3
279,489,302,55,109,282,161,79,3
285,524,285,56,105,273,159,87,3
241,528,292,55,83,196,155,80,3
184,558,298,54,83,193,135,86,3
186,614,303,57,83,168,169,83,3
177,682,370,59,80,168,195,83,3
168,730,379,58,82,187,209,83,3
168,762,408,59,80,193,205,85,3
174,738,414,56,82,214,213,88,3
201,699,416,52,85,215,194,89,3
204,655,373,46,83,205,170,92,3
239,659,347,48,90,196,151,84,3
233,599,324,46,98,228,157,86,3
239,635,320,50,89,219,151,76,3
243,655,290,52,82,215,135,76,3
257,610,298,57,81,217,138,74,3
228,545,315,53,83,218,141,73,3
256,553,309,51,95,205,150,71,3
245,541,297,49,94,197,152,69,3
222,535,301,48,95,187,160,70,3
248,634,327,54,106,203,174,86,3
264,664,329,55,98,212,169,96,3
254,665,340,56,91,193,179,95,3
269,633,359,67,97,215,202,94,3
286,637,364,63,101,221,206,92,3
258,629,315,55,91,204,188,72,3
241,637,284,53,91,210,203,61,3
245,632,334,59,102,238,219,64,3
236,644,334,58,104,228,201,70,3
231,786,344,67,98,212,196,77,3
245,767,339,70,98,218,210,96,3
260,720,362,73,101,207,215,98,3
269,769,293,68,81,173,189,103,3
287,793,293,61,71,166,178,102,3
276,668,275,55,90,186,167,113,3
252,637,284,51,95,185,173,97,3
252,701,318,58,104,213,161,113,3
229,628,356,59,106,225,152,107,3
210,595,322,61,113,218,158,109,3
229,640,328,61,99,212,178,106,3
261,687,327,63,100,220,168,114,3
269,645,274,58,117,217,168,112,3
273,647,249,57,115,213,165,112,3
266,651,252,52,116,256,210,111,3
320,574,268,51,120,254,200,104,3
300,580,272,50,123,269,215,104,3
285,581,266,42,104,249,217,96,3
290,600,269,53,109,244,233,101,3
308,581,277,61,106,226,194,105,3
236,645,248,60,107,257,193,103,3
275,633,275,63,96,234,172,108,3
274,587,287,63,85,232,162,102,3
314,666,303,56,96,281,160,109,3
323,697,317,53,93,263,187,124,3
321,655,318,57,119,234,191,123,3
287,618,307,54,133,236,186,113,3
329,658,309,70,137,235,183,118,3
303,693,321,72,121,188,182,109,3
280,686,303,70,124,204,202,84,3
298,651,314,68,109,219,205,100,3
321,720,339,72,93,236,216,104,3
267,732,347,80,105,252,222,103,3
242,644,306,77,107,239,217,100,3
243,643,296,75,134,282,185,106,3
240,688,295,75,124,275,170,90,3
230,597,235,74,129,252,158,84,2
222,634,212,60,116,239,168,78,2
233,654,228,66,123,258,197,92,2
247,639,282,71,97,203,184,84,2
236,792,301,75,101,229,191,85,2
220,830,312,75,95,239,196,84,2
250,812,324,69,100,230,186,87,2
327,822,334,69,89,240,145,79,2
318,828,312,64,75,239,158,76,2
309,658,283,59,62,213,157,75,2
301,622,289,61,91,216,149,75,2
293,556,310,60,88,228,145,76,2
220,514,292,55,88,196,139,79,2
230,569,285,60,101,216,124,88,2
233,601,325,59,112,233,116,94,2
276,595,319,63,89,217,118,110,2
295,691,347,78,88,215,125,118,2
287,697,337,76,89,216,130,113,2
304,766,345,79,79,180,140,113,2
324,761,300,78,64,136,140,109,2
299,817,315,71,62,138,138,101,2
263,804,243,55,54,147,142,84,2
260,874,242,59,53,137,144,86,2
227,809,212,55,46,131,125,78,2
185,769,204,54,42,130,123,74,2
169,717,198,52,41,127,118,66,2
174,651,188,61,40,90,92,66,2
178,502,183,64,34,64,73,59,2
163,431,179,105,39,47,64,56,2
172,453,192,112,42,44,57,54,2
175,372,149,112,40,39,49,49,2
165,336,153,108,41,34,44,45,2
139,336,158,126,44,33,38,42,2
142,300,163,111,40,33,34,44,2
122,232,153,116,37,30,35,46,2
101,264,159,120,37,31,34,45,2
106,304,157,120,38,32,35,44,2
110,289,139,98,34,29,35,47,2
136,293,179,156,38,31,33,51,2
154,291,191,156,39,34,33,52,2
155,269,182,156,38,32,31,51,2
148,210,178,156,38,33,28,51,2
139,196,176,158,39,33,28,47,2
102,191,120,84,30,30,29,39,2
109,193,100,68,29,25,26,39,2
109,169,139,70,31,25,30,37,2
113,132,137,75,30,21,29,38,2
111,125,154,72,29,24,30,43,2
110,121,159,67,29,24,28,43,2
90,144,155,68,29,26,30,43,2
97,141,127,58,28,27,27,43,2
92,133,137,55,27,26,26,41,2
91,133,117,55,27,26,26,37,2
102,132,111,54,28,24,29,35,2
86,203,114,51,29,25,27,30,2
78,220,109,49,28,24,28,30,2
82,224,93,44,29,25,28,31,2
85,228,91,40,29,22,26,32,2
78,235,99,54,28,22,24,36,2
82,164,90,57,28,22,23,36,2
94,177,79,54,29,24,23,37,2
90,185,90,57,30,23,22,35,2
88,274,101,57,29,27,25,36,2
81,283,90,43,27,27,25,33,2
73,278,92,40,25,27,25,35,2
41,258,96,45,24,26,25,33,2
38,249,83,41,24,26,27,34,2
39,181,98,48,22,22,27,36,2
57,167,107,47,23,23,26,35,2
60,162,105,47,27,23,25,33,2
63,170,108,47,26,24,26,31,2
63,172,119,49,30,25,25,31,2
60,152,102,51,28,25,26,27,2
51,144,98,60,33,26,28,35,2
47,138,94,60,30,24,28,35,2
44,141,88,58,30,25,28,36,2
45,146,80,53,26,26,27,35,2
47,170,89,56,28,28,27,37,2
41,178,85,51,24,26,26,30,2
47,192,93,52,26,28,25,30,2
54,241,101,50,28,29,24,34,2
52,261,100,50,27,26,26,34,2
49,235,87,37,27,24,23,37,2
46,228,83,32,27,23,26,37,2
41,252,74,29,25,24,26,34,2
32,215,65,29,25,22,28,32,2
47,198,65,36,25,25,28,35,2
48,203,71,41,25,24,31,32,2
50,203,72,44,25,27,27,31,2
50,158,67,45,24,25,29,33,2
49,162,72,49,25,24,27,32,2
36,203,68,46,25,25,25,29,2
36,221,64,42,26,26,22,25,2
37,248,68,38,25,24,26,29,2
37,268,84,41,27,23,24,26,2
45,255,80,38,27,27,27,30,2
44,225,74,35,26,25,28,32,2
46,216,79,36,27,25,29,32,2
51,188,81,39,30,26,26,31,2
56,212,73,39,28,28,28,33,2
48,235,71,38,28,24,26,28,2
54,244,70,40,29,23,27,28,2
53,232,63,42,31,23,26,28,2
47,234,62,40,29,24,25,29,2
44,187,54,39,28,23,27,31,2
44,143,53,42,30,24,25,32,2
43,205,58,45,32,25,26,33,2
40,213,55,42,29,24,27,31,2
40,210,48,41,30,25,27,30,2
35,298,78,43,30,26,25,29,2
36,302,77,40,27,25,26,29,2
30,249,77,35,25,24,25,29,2
33,292,81,36,28,23,28,31,2
37,327,84,37,28,23,29,33,2
42,270,61,30,26,23,29,34,2
41,278,63,33,30,24,29,33,2
41,275,58,34,30,25,26,32,2
39,233,55,32,27,26,23,30,2
38,199,59,34,27,25,22,29,2
35,171,51,33,28,25,20,32,2
35,165,74,32,25,25,21,32,2
41,195,96,33,25,25,21,31,2
46,195,99,32,25,26,23,34,2
42,186,96,31,28,26,24,33,2
41,195,96,31,26,27,26,28,2
40,190,80,31,29,27,26,29,2
38,210,85,31,30,28,26,29,2
38,237,88,33,29,27,28,27,2
41,247,91,39,28,26,29,29,2
43,243,91,44,32,26,30,33,2
42,241,91,43,30,25,30,34,2
46,200,61,42,29,23,30,33,2
42,175,61,43,31,24,27,31,2
51,176,88,42,31,26,29,35,2
50,173,90,37,26,25,25,30,2
50,177,90,37,26,25,27,31,2
44,172,89,34,27,25,27,32,2
46,232,102,35,30,27,28,33,2
34,223,77,26,29,24,26,27,2
35,229,72,28,30,25,26,29,2
36,225,74,32,31,22,24,29,2
39,228,79,34,29,23,26,29,2
42,181,56,35,27,22,25,32,2
44,166,54,37,28,25,24,32,2
45,160,56,37,29,25,25,30,2
43,157,57,34,28,25,24,30,2
47,176,51,34,29,24,22,31,2
46,184,52,32,28,24,24,31,2
44,187,54,32,27,22,25,31,2
43,182,52,32,25,23,25,32,2
46,191,66,34,27,24,26,34,2
38,210,70,35,29,25,27,33,2
33,183,81,38,31,24,25,30,2
30,180,83,38,31,24,25,31,2
30,181,83,37,32,24,24,34,2
28,170,70,34,29,23,23,32,2
29,128,68,35,26,24,23,33,2
32,148,49,27,24,22,23,35,2
35,152,44,30,24,21,23,35,2
35,150,43,29,21,23,23,32,2
33,151,42,30,24,21,21,32,2
34,152,50,35,24,21,26,29,2
32,120,47,36,25,22,25,27,2
29,106,50,34,24,24,25,27,2
31,110,50,36,26,21,27,27,2
35,116,62,35,23,23,28,26,2
35,126,59,29,27,24,24,26,2
40,203,84,32,26,23,27,25,2
42,205,93,32,27,24,28,25,2
42,206,93,31,27,25,26,26,2
40,206,86,33,28,24,27,26,2
39,210,82,33,27,22,27,31,2
44,179,67,33,28,24,27,31,2
42,178,58,33,27,22,26,31,2
42,184,63,38,26,22,27,33,2
40,186,67,37,26,21,26,31,2
46,211,68,39,27,22,28,29,2
35,190,57,36,27,23,25,29,2
39,203,69,36,28,26,24,32,2
41,193,65,30,29,26,26,30,2
41,191,60,30,29,26,27,32,2
34,150,61,29,26,26,25,29,2
47,217,79,34,26,24,28,39,2
47,237,69,34,24,23,29,38,2
46,245,71,38,24,23,28,38,2
46,245,71,37,26,22,27,39,2
47,241,72,37,27,24,27,41,2
38,190,60,34,26,29,26,32,2
38,198,65,33,27,28,25,30,2
35,194,64,30,26,29,25,29,2
37,196,63,30,25,29,25,29,2
38,195,69,37,25,28,26,29,2
34,172,66,36,24,22,24,30,2
32,149,62,34,25,23,25,30,2
44,182,63,36,27,25,25,33,2
43,181,62,36,26,26,24,31,2
42,176,61,33,26,28,24,28,2
41,176,58,33,26,28,28,27,2
42,150,59,36,26,28,28,30,2
29,96,58,32,26,25,27,26,2
29,93,61,33,28,27,28,27,2
29,118,71,30,28,24,27,27,2
36,126,71,36,29,24,26,30,2
36,164,70,36,27,23,25,28,2
38,166,71,37,26,25,25,32,2
38,165,82,40,25,26,24,32,2
37,146,66,41,27,25,24,32,2
32,142,76,36,26,26,23,29,2
34,92,73,37,28,28,23,33,2
33,96,77,38,29,26,21,28,2
36,165,64,33,29,26,24,29,2
37,186,67,32,27,27,25,28,2
38,201,75,34,28,26,24,31,2
36,207,74,32,28,26,25,28,2
37,215,71,29,28,27,25,29,2
34,165,72,31,29,23,23,29,2
38,163,70,33,29,24,21,29,2
37,196,63,31,28,27,23,27,2
37,197,66,31,27,26,22,29,2
36,187,67,31,28,30,24,30,2
36,195,70,31,26,31,23,30,2
28,180,79,32,24,31,25,31,2
30,127,69,29,25,29,23,33,2
32,120,73,33,24,29,23,33,2
37,204,82,36,23,26,24,31,2
37,201,80,38,25,25,25,31,2
40,205,70,35,29,23,24,33,2
38,202,72,36,30,25,26,30,2
35,199,64,32,30,24,26,29,2
32,128,69,36,30,25,25,31,2
32,119,67,33,29,24,24,31,2
34,164,73,36,26,25,24,29,2
32,165,72,38,25,23,22,32,2
31,181,79,39,26,24,23,33,2
29,180,72,33,25,22,24,32,2
32,188,72,34,25,25,24,31,2
29,140,67,30,25,25,25,30,2
31,133,64,27,27,26,26,28,2
33,140,74,31,28,25,25,28,2
38,164,64,33,29,27,27,29,2
37,168,65,34,30,26,30,31,2
36,174,64,36,31,25,29,32,2
36,179,64,39,30,26,30,33,2
38,165,59,34,29,26,30,33,2
32,131,62,31,29,26,29,33,2
35,127,74,32,27,26,25,31,2
38,119,77,34,26,26,26,29,2
41,111,78,31,25,26,24,28,2
39,172,69,34,27,27,24,29,2
41,176,69,35,28,26,23,28,2
38,177,63,36,29,27,24,34,2
38,182,61,33,31,27,25,35,2
34,185,60,33,29,26,24,34,2
36,135,69,30,26,25,23,32,2
33,120,64,36,28,23,23,35,2
32,110,59,33,26,21,25,29,2
30,100,59,32,25,21,23,30,2
29,97,60,35,28,21,24,30,2
23,71,48,35,28,19,28,28,2
26,118,50,31,26,24,28,28,2
31,120,48,31,26,25,27,30,2
31,126,48,31,26,24,28,28,2
33,133,60,29,23,23,28,29,2
35,134,59,29,24,25,24,30,2
36,110,62,30,25,22,24,28,2
32,104,61,29,27,21,23,26,2
39,92,61,30,28,20,22,28,2
39,86,61,33,28,21,24,27,2
40,86,60,33,28,20,24,27,2
38,116,66,30,27,20,24,28,2
39,130,66,29,25,20,25,29,2
32,133,67,27,23,24,26,27,2
32,140,62,23,26,24,24,27,2
29,144,65,27,23,26,26,27,2
35,116,55,30,25,26,25,26,2
36,103,56,34,25,28,25,27,2
35,100,52,37,25,26,25,28,2
35,84,76,41,24,26,25,30,2
35,77,74,41,25,24,24,30,2
27,80,75,39,25,23,25,30,2
25,77,75,37,25,21,23,29,2
31,101,76,37,28,19,22,31,2
31,101,42,34,29,19,24,27,2
33,130,63,37,29,19,22,27,2
35,131,66,36,27,22,22,28,2
34,130,66,35,28,22,24,27,2
29,122,68,33,25,24,24,27,2
30,124,72,35,27,25,22,28,2
31,110,75,31,27,24,23,28,1
31,107,74,31,29,22,28,29,1
34,116,75,31,31,21,26,30,1
35,107,76,31,32,21,26,30,1
33,113,80,31,32,22,26,34,1
33,125,71,33,32,22,27,35,1
32,121,72,37,30,22,23,33,1
38,113,71,39,28,22,24,31,1
37,115,72,41,28,21,25,31,1
39,116,75,41,26,20,26,29,1
38,102,66,40,24,21,24,26,1
40,111,62,38,25,20,25,30,1
35,161,78,36,26,20,23,32,1
35,165,75,34,27,19,27,30,1
36,164,62,30,24,23,24,29,1
36,163,68,28,25,23,24,31,1
39,176,69,27,25,26,25,29,1
34,129,49,28,25,25,28,28,1
36,123,49,28,25,26,25,30,1
33,123,58,30,27,24,27,32,1
32,130,62,28,26,24,28,29,1
30,135,68,27,24,21,26,31,1
37,147,92,30,24,22,25,30,1
36,152,95,33,23,22,23,27,1
36,161,97,34,24,22,26,28,1
36,147,95,35,27,23,26,28,1
33,122,93,36,27,23,26,28,1
32,114,73,35,27,23,24,31,1
35,127,85,35,30,23,28,33,1
35,140,84,36,27,22,25,31,1
37,141,133,76,29,24,37,31,1
38,141,139,80,30,25,41,31,1
34,149,145,78,29,28,42,28,1
37,144,139,80,29,29,42,34,1
45,151,140,80,33,39,56,60,1
62,156,107,62,43,48,115,113,1
72,157,115,62,76,66,169,175,1
125,173,135,92,134,113,234,256,1
162,256,225,123,152,230,310,465,1
182,307,300,142,167,289,332,515,1
204,395,326,144,177,375,375,608,1
220,426,380,181,188,557,491,671,1
256,437,426,195,173,631,525,699,1
259,397,466,195,173,655,537,701,1
286,354,587,202,198,665,529,706,1
326,265,663,221,208,703,552,768,1
357,231,706,235,214,577,467,778,1
348,199,749,253,210,518,463,825,1
359,203,749,255,212,455,451,799,1
372,203,674,252,184,465,463,831,1
348,180,681,240,166,346,402,798,1
325,181,659,211,180,357,394,790,1
348,185,663,196,193,387,378,869,1
332,168,636,189,194,404,348,833,1
309,175,605,183,208,375,369,830,1
348,180,548,177,217,432,425,822,1
340,172,598,178,183,437,404,784,1
354,178,530,153,159,375,394,741,1
355,173,520,146,146,385,401,732,1
350,167,531,139,126,362,369,664,1
318,175,493,142,125,325,322,698,1
378,175,395,126,121,318,316,708,1
371,159,370,116,117,332,277,632,1
367,168,365,110,115,301,267,685,1
361,153,361,103,114,297,264,682,1
376,144,346,94,94,244,233,630,1
341,130,329,98,113,235,251,639,1
287,133,320,98,125,263,269,611,1
300,133,351,106,123,329,275,579,1
302,133,327,107,121,321,286,659,1
255,129,389,109,126,321,272,600,1
208,119,383,98,107,313,274,591,1
228,118,447,103,117,292,245,540,1
200,104,417,103,120,216,201,490,1
201,104,420,118,154,238,202,457,1
251,119,443,118,151,233,216,461,1
287,132,457,130,156,238,215,457,1
266,128,438,130,143,216,208,455,1
275,129,432,124,145,205,222,470,1
293,132,470,130,120,221,267,438,1
267,132,415,128,117,228,259,433,1
231,127,386,119,126,211,268,431,1
252,121,383,112,122,257,272,436,1
266,132,383,120,117,251,276,454,1
259,124,383,103,100,220,218,427,1
260,110,437,112,97,218,252,471,1
276,104,447,119,79,219,224,428,1
255,103,416,117,100,240,227,422,1
249,86,461,114,97,260,206,408,1
215,93,408,109,114,259,216,461,1
204,109,372,99,113,266,180,433,1
187,111,377,94,114,311,187,467,1
212,122,410,98,103,306,205,496,1
188,123,371,88,109,305,201,506,1
195,119,404,85,105,328,188,470,1
205,108,393,94,109,316,182,446,1
236,110,395,89,112,282,184,430,1
233,108,381,91,111,246,174,424,1
233,118,419,102,114,234,185,453,1
256,126,407,105,100,229,179,427,1
241,121,407,96,102,242,189,415,1
215,120,420,97,96,299,221,423,1
196,112,426,90,122,301,208,399,1
213,124,443,87,114,307,203,329,1
210,129,471,105,123,320,202,358,1
218,128,462,115,132,406,212,386,1
260,126,530,114,138,413,240,354,1
274,132,536,116,115,459,259,354,1
283,130,501,115,120,460,266,373,1
280,127,468,109,125,488,305,454,1
285,135,459,104,120,475,312,434,1
244,133,392,105,111,477,264,460,1
258,129,363,98,106,440,251,450,1
243,126,356,99,104,433,256,473,1
250,134,356,93,92,405,233,467,1
233,133,363,89,104,338,225,477,1
249,130,328,95,111,266,235,480,1
257,141,335,103,111,231,239,531,1
259,135,331,106,119,270,237,522,1
239,120,365,107,121,278,226,452,1
245,109,357,108,101,313,209,491,1
227,109,335,102,104,314,217,473,1
177,87,316,97,104,317,199,431,1
180,82,306,88,93,282,185,398,1
188,87,311,87,94,249,177,387,1
224,90,303,91,107,247,212,338,1
223,88,324,97,97,256,202,355,1
248,107,344,97,99,288,197,333,1
238,107,352,95,100,329,226,368,1
222,101,296,89,94,334,232,399,1
170,98,329,99,82,332,206,370,1
181,104,349,100,88,360,227,424,1
181,105,362,103,94,335,240,421,1
197,102,354,107,97,369,223,405,1
199,105,371,109,110,359,221,457,1
244,112,390,105,105,359,217,504,1
247,114,367,105,103,351,225,463,1
249,103,336,102,93,376,226,481,1
250,113,355,99,82,368,229,472,1
252,114,334,96,68,397,218,393,1
216,114,357,99,75,374,214,326,1
196,112,378,94,78,361,176,309,1
195,112,383,94,84,422,163,289,1
195,101,353,90,83,377,137,305,1
197,98,384,107,83,346,147,340,1
216,91,425,96,85,381,165,352,1
234,92,419,113,88,384,153,346,1
211,95,411,113,98,347,151,350,1
206,103,417,113,101,375,174,363,1
203,98,405,95,108,399,180,339,1
183,93,315,87,104,375,164,322,1
193,98,316,60,100,375,168,313,1
191,101,314,65,105,329,178,321,1
208,95,347,73,108,305,190,401,1
248,97,391,83,103,284,203,445,1
244,102,364,91,104,324,213,476,1
219,99,345,88,114,321,225,501,1
216,99,427,103,97,365,229,504,1
215,110,424,112,103,378,217,436,1
170,116,530,127,102,434,198,380,1
172,114,533,128,99,402,187,344,1
177,108,523,132,101,536,177,303,1
182,99,457,119,106,506,161,279,1
177,93,480,125,97,532,158,278,1
178,91,335,116,99,523,158,305,1
188,97,325,111,99,552,161,354,1
198,104,352,108,82,576,193,365,1
208,110,402,109,73,591,196,378,1
191,102,391,95,75,554,184,352,1
192,104,396,83,89,528,189,366,1
194,106,426,93,102,511,195,334,1
179,102,464,100,105,323,175,339,1
171,104,456,106,116,327,195,407,1
176,108,434,102,119,416,202,399,1
180,101,400,100,109,433,195,374,1
200,94,456,98,100,450,188,409,1
206,107,434,98,103,465,196,447,1
205,115,400,99,116,447,175,369,1
205,116,408,108,113,409,171,397,1
222,123,403,107,127,375,173,399,1
195,125,320,110,126,336,207,416,1
208,130,293,102,122,325,181,389,1
247,127,300,96,123,384,190,429,1
234,121,278,81,122,374,218,452,1
222,113,286,81,106,396,214,448,1
245,120,270,69,110,421,179,414,1
255,105,269,63,108,422,188,418,1
218,102,261,60,96,387,221,447,1
223,105,259,62,103,392,211,437,1
221,118,283,65,97,360,228,465,1
215,108,287,71,98,359,234,455,1
193,105,270,74,116,341,230,417,1
209,95,261,74,103,311,188,370,1
214,96,302,80,96,252,160,339,1
205,74,301,79,100,257,148,288,1
214,73,327,71,96,220,143,284,1
221,66,323,70,78,264,151,374,1
198,69,353,81,76,275,156,358,1
192,74,327,87,76,271,161,358,1
197,79,318,86,79,272,157,381,1
159,79,306,91,75,272,154,366,1
161,105,303,100,97,293,181,343,1
160,102,272,100,108,282,175,356,1
157,107,327,97,113,279,181,357,1
154,105,337,100,108,269,177,341,1
181,111,332,99,109,311,191,355,1
173,106,336,93,110,279,168,390,1
185,110,373,94,102,293,183,395,1
209,104,336,87,95,324,192,433,1
227,122,335,87,98,343,210,429,1
220,123,330,87,108,294,203,475,1
236,119,345,85,87,283,191,448,1
232,123,353,81,89,308,184,437,1
232,124,363,88,88,310,192,418,1
237,105,371,87,89,291,169,410,1
231,95,367,85,81,339,177,350,1
246,104,360,85,79,350,197,294,1
269,110,343,80,93,332,229,454,1
265,111,343,79,96,328,215,430,1
245,114,378,89,94,334,219,434,1
236,113,364,91,115,358,235,429,1
194,121,409,103,118,373,249,449,1
193,119,409,112,120,402,237,283,1
197,125,404,112,120,398,249,354,1
203,128,345,99,123,448,255,362,1
206,131,359,98,103,392,234,402,1
208,106,317,83,104,384,216,414,1
174,93,296,67,95,393,199,406,1
157,90,260,61,95,376,183,356,1
165,89,299,73,98,313,165,356,1
202,104,357,97,108,344,169,379,1
203,120,370,109,112,347,164,391,1
214,123,406,112,111,338,154,397,1
213,120,410,114,107,347,160,407,1
245,120,398,112,107,373,177,440,1
230,107,338,96,97,373,196,418,1
221,92,354,82,85,366,199,386,1
233,96,314,79,72,330,197,447,1
247,93,302,90,100,352,203,487,1
237,90,284,93,102,372,229,601,1
241,94,300,91,111,374,217,635,1
247,89,266,112,121,347,200,627,1
233,88,314,117,131,335,195,599,1
216,82,332,124,125,319,178,556,1
200,90,367,123,130,274,126,419,1
192,91,370,126,121,281,120,362,1
216,93,355,110,117,343,141,352,1
231,94,371,118,111,374,209,355,1
255,100,356,102,103,406,233,375,1
252,91,335,97,88,455,248,373,1
255,94,342,97,100,448,252,418,1
236,94,376,100,94,409,242,418,1
219,103,352,90,106,381,203,429,1
210,102,357,92,110,359,192,420,1
218,102,340,94,108,375,181,404,1
205,99,315,84,102,355,170,368,1
200,103,279,79,102,354,182,416,1
195,88,236,80,88,345,171,398,1
187,100,331,79,85,343,182,388,1
157,106,344,79,110,234,194,452,1
176,115,381,91,114,244,202,495,1
206,113,392,91,120,249,201,459,1
235,108,411,85,119,253,212,456,1
220,96,357,82,118,225,204,529,1
227,96,389,80,113,276,227,474,1
211,84,372,81,127,336,255,455,1
205,86,358,85,124,336,260,509,1
194,89,348,96,126,338,246,489,1
209,92,328,107,147,393,241,433,1
200,96,270,110,137,435,215,434,1
194,103,311,120,145,372,161,372,1
226,106,326,116,143,375,143,313,1
204,115,288,105,163,393,150,345,1
199,113,305,90,147,360,141,337,1
215,103,394,99,154,270,138,335,1
224,91,354,79,131,297,151,334,1
173,88,357,80,133,303,155,330,1
192,84,379,85,120,305,168,393,1
185,92,389,94,117,282,162,395,1
200,93,316,86,132,320,153,432,1
197,100,300,83,129,324,147,435,1
198,99,296,86,129,311,143,444,1
199,92,331,81,132,310,134,372,1
236,86,311,79,127,297,145,391,1
249,88,312,82,105,266,143,336,1
250,86,374,93,106,245,138,316,1
255,84,361,92,108,254,142,320,1
242,85,321,96,130,305,181,324,1
209,89,312,93,139,352,178,305,1
191,91,357,97,141,340,171,303,2
214,89,311,90,139,345,179,308,2
227,92,381,91,140,376,207,266,2
238,92,393,87,111,358,198,257,2
238,90,415,86,112,417,227,266,2
242,90,419,84,103,430,255,397,2
273,110,483,101,107,474,280,493,2
274,104,431,101,106,452,260,501,2
269,109,413,100,115,547,290,559,2
270,119,433,98,104,521,291,545,2
251,118,396,93,109,523,288,472,2
207,109,324,77,128,526,293,492,2
185,108,317,72,127,621,309,488,2
186,109,376,87,120,631,284,423,2
215,94,407,113,122,681,286,431,2
227,92,408,109,138,690,270,410,2
237,149,387,105,122,664,230,246,2
236,268,392,107,128,573,203,236,2
242,366,351,104,134,439,174,235,2
226,394,259,92,157,321,129,218,2
209,409,224,123,281,411,157,221,2
179,393,224,131,295,566,225,293,2
169,334,220,131,296,594,233,322,2
156,229,221,129,291,592,226,310,2
162,189,200,116,279,571,217,285,2
150,157,191,84,155,480,194,276,2
146,154,175,70,138,257,114,191,2
142,137,146,65,144,211,95,115,2
128,230,84,55,148,236,99,89,2
113,343,88,71,170,270,265,85,2
125,379,112,70,151,276,275,81,2
156,562,174,73,210,277,294,82,2
215,660,215,94,264,257,391,95,2
237,832,264,98,267,231,406,97,2
350,964,291,92,254,195,327,101,2
481,1082,330,106,257,189,323,122,2
515,1044,332,103,206,170,305,128,2
559,1089,326,89,118,142,179,121,2
639,1069,358,97,100,130,138,136,2
593,927,345,95,94,112,129,128,2
504,807,309,77,77,85,113,108,2
478,774,291,75,62,80,105,95,2
430,643,278,70,47,79,81,96,2
300,435,177,48,37,75,72,70,2
309,487,161,46,37,65,71,71,2
292,454,158,48,35,60,61,74,2
302,487,144,46,32,62,61,72,2
273,458,133,42,37,45,47,67,2
265,445,127,48,44,49,48,71,2
226,380,144,44,45,44,43,70,2
232,375,142,42,45,49,44,72,2
177,277,129,44,45,47,38,67,2
167,324,128,45,41,48,41,65,2
169,342,129,39,34,42,42,62,2
181,357,101,43,33,44,43,64,2
166,395,84,41,33,37,43,51,2
193,420,93,42,33,40,52,54,2
197,388,94,46,34,40,51,60,2
179,361,104,49,34,43,62,60,2
167,335,103,45,33,42,66,64,2
174,378,102,45,32,42,67,65,2
171,361,97,41,29,40,59,66,2
189,376,94,36,29,39,56,67,2
192,366,79,34,35,32,43,68,2
205,380,82,34,40,40,46,60,2
213,283,91,37,41,40,43,62,2
202,266,88,44,44,37,44,65,2
174,231,75,43,42,38,45,56,2
163,245,86,43,40,40,47,51,2
202,290,84,40,36,35,40,55,2
193,303,73,37,36,44,43,56,2
213,358,82,29,34,46,42,57,2
223,419,96,35,35,47,41,60,2
230,447,108,38,36,48,41,67,2
217,418,108,39,35,46,41,68,2
221,420,116,41,37,38,38,65,2
202,403,120,43,38,47,39,61,2
214,357,111,40,37,48,39,62,2
221,341,92,39,32,48,40,56,2
189,327,88,39,32,48,41,59,2
196,289,72,39,28,47,40,58,2
188,335,66,37,27,38,40,54,2
168,330,71,37,32,43,45,53,2
151,308,70,35,31,40,42,56,2
141,294,74,33,31,42,42,44,2
